Year of Manufacture,Mileage (in km),Engine Size (L),Rental Duration (days),Daily Rental Price,Car Age,Engine Size (L).1,Engine Size (L)^2,Car Make_Chevrolet,Car Make_Ford,Car Make_Honda,Car Make_Hyundai,Car Make_Kia,Car Make_Mercedes,Car Make_Nissan,Car Make_Tesla,Car Make_Toyota,Car Model_Coupe,Car Model_Hatchback,Car Model_SUV,Car Model_Sedan,Car Model_Truck,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_Petrol,Location_Dallas,Location_Houston,Location_Los Angeles,Location_New York,Location_Phoenix,Location_San Francisco,Car Condition_Old,Car Condition_Well-Maintained,Demand_Low,Demand_Medium
-0.9450882018944221,0.6220424362293739,-0.9518536159860633,-1.726942109366042,-0.0685476419221828,0.9450882018944069,-0.9518536159860633,-0.9512116320084549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5143278546317026,0.48013755233011035,-0.4631148708894271,1.6761389703896887,2.0141556411458454,0.5143278546316873,-0.4631148708894271,-0.6126146798280986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.6630221139989547,-0.6181293919472501,-0.3932950501613361,-0.14694017947945276,-0.6935856955552446,1.6630221139989394,-0.3932950501613361,-0.5563463816523541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5143278546317026,1.6885487968715585,-1.5104121818107905,0.5822914804682038,1.0811000875790753,0.5143278546316873,-1.5104121818107905,-1.2197200022506036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4907796223146431,-0.30757756367358025,-0.4631148708894271,-1.1192490594096616,-1.7272721508378666,-0.4907796223146584,-0.4631148708894271,-0.6126146798280986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.06001927505192352,0.21478752706429294,-0.11401576724897247,-0.9977104494183854,-0.9975049700112685,-0.06001927505193882,-0.11401576724897247,-0.3115299264315715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5143278546317026,0.12763016854721088,0.7936419022162093,-0.6330946194445571,0.3593569176103324,0.5143278546316873,0.7936419022162093,0.7022866038577174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2087135344191757,-0.7688079177346839,0.5841824400319368,-0.9977104494183854,-0.40696376318948596,-1.208713534419191,0.5841824400319368,0.43871404924501983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.06001927505192352,1.017891610939834,0.7238220814881187,1.3115231404158603,-0.47300580781303353,-0.06001927505193882,0.7238220814881187,0.6124547594017044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.5143278546317026,-1.1644640723236042,-1.7198716439950636,-1.605403499374766,0.5957837574185911,0.5143278546316873,-1.7198716439950636,-1.287834257937031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.22715428978988952,1.3288294794565834,-0.9518536159860633,-1.3623262793922137,-0.9965346839874053,0.22715428978987423,-0.9518536159860633,-0.9512116320084549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2322617667362352,-0.7976556522629873,0.5841824400319368,0.7038300904594799,1.2300573951145561,1.23226176673622,0.5841824400319368,0.43871404924501983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.5194353315780482,0.3008218594196892,-0.04419594652088149,1.5546003603984127,-0.07814003689117625,1.519435331578033,-0.04419594652088149,-0.24538999699692465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9450882018944221,0.3656590729732665,-1.7198716439950636,0.21767565049437554,0.8999623716302202,0.9450882018944069,-1.7198716439950636,-1.287834257937031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.20360605747283003,-0.7322920201961198,1.0729211851285734,-1.726942109366042,-1.4316065397032953,-0.20360605747284535,1.0729211851285734,1.081357244199574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2322617667362352,-1.7008669900825495,1.0031013644004827,-0.6330946194445571,-0.5336163753712292,1.23226176673622,1.0031013644004827,0.9836280947364396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.9450882018944221,-1.1321946174589144,0.16526351566339145,0.4607528704769277,-0.44671315945096013,0.9450882018944069,0.16526351566339145,-0.03512425118230106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9215399695773626,0.5963181182132592,-1.5104121818107905,-0.025401569488176658,1.838842995159482,-0.9215399695773779,-1.5104121818107905,-1.2197200022506036,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9450882018944221,-1.2641677387407695,0.9332815436723914,-0.6330946194445571,-0.37270200500785516,0.9450882018944069,0.9332815436723914,0.8878732715250847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5194353315780482,-1.5753161746628348,0.3049031571195731,0.4607528704769277,-0.1446774974615624,1.519435331578033,0.3049031571195731,0.11492454395301739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7779531871564561,-1.3707674876820364,1.0031013644004827,-0.3900173994620049,1.5684493651483336,-0.7779531871564714,1.0031013644004827,0.9836280947364396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06001927505192352,0.8600362460878769,0.9332815436723914,1.068445920433308,-1.5491601018306203,-0.06001927505193882,0.9332815436723914,0.8878732715250847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5143278546317026,0.7170258833107038,1.0729211851285734,0.09613704050309943,-1.60431374292461,0.5143278546316873,1.0729211851285734,1.081357244199574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.4958870992609887,-1.5522590437807238,0.09544369493530047,-0.7546332294358332,-0.17147544162598474,-1.495887099261004,0.09544369493530047,-0.10718715937228933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9215399695773626,-0.7508044045801588,-1.2311328988984271,-0.025401569488176658,-0.2694085713982295,-0.9215399695773779,-1.2311328988984271,-1.1012604271437731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06001927505192352,-1.2527795515699245,0.654002260760028,1.4330617504071363,-0.41008417511802625,-0.06001927505193882,0.654002260760028,0.5245972411974722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.22715428978988952,-0.10813513627169684,0.4445427985757548,1.5546003603984127,-1.647785230901643,0.22715428978987423,0.4445427985757548,0.2728706440954575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.6630221139989547,1.0015199951765084,0.8634617229443007,0.21767565049437554,-0.6116151124876484,1.6630221139989394,0.8634617229443007,0.7940927745655111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.6394738816818952,-1.1444250742510236,-1.1613130781703362,-0.14694017947945276,0.28600063052273167,-1.6394738816819105,-1.1613130781703362,-1.0667097177376144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.3523003168400822,0.8404183828259285,-1.0216734367141542,1.4330617504071363,0.9050961869519661,-1.3523003168400975,-1.0216734367141542,-0.9916853201699553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.8015014194735156,-0.008027882327675668,1.4220202887690279,0.3392142604856516,0.09939091448204004,0.8015014194735003,1.4220202887690279,1.5996178852919565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.2087135344191757,1.4436939990565065,0.8634617229443007,1.3115231404158603,1.088836024706931,-1.208713534419191,0.8634617229443007,0.7940927745655111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.34719283989373656,0.7448032335286504,1.4220202887690279,-1.605403499374766,-0.5711232625110965,-0.3471928398937519,1.4220202887690279,1.5996178852919565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6630221139989547,-0.04471925270400315,0.9332815436723914,-1.3623262793922137,-1.7272721508378666,1.6630221139989394,0.9332815436723914,0.8878732715250847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.08356750736898301,0.5878954220006158,0.3747229778476641,0.3392142604856516,0.33235115785302605,0.0835675073689677,0.3747229778476641,0.19291043089834722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.8015014194735156,1.1193149111670806,0.5841824400319368,-0.9977104494183854,-0.0415307551173438,0.8015014194735003,0.5841824400319368,0.43871404924501983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.34719283989373656,-0.2873981873307889,1.3522004680409372,-0.26847878947072884,-1.507319345111062,-0.3471928398937519,1.3522004680409372,1.4920171045699193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.2087135344191757,0.4214594353820285,0.3049031571195731,-0.025401569488176658,0.39976974233135854,-1.208713534419191,0.3049031571195731,0.11492454395301739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9215399695773626,1.1045751927949548,0.5143626193038461,1.1899845304245842,0.16410799819862368,-0.9215399695773779,0.5143626193038461,0.35480518354434865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.6630221139989547,1.4915278946308101,-1.1613130781703362,0.9469073104420321,0.2316765898241579,1.6630221139989394,-1.1613130781703362,-1.0667097177376144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6343664047355496,1.0411417619434846,-0.04419594652088149,1.5546003603984127,0.9461785358011071,-0.6343664047355649,-0.04419594652088149,-0.24538999699692465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6343664047355496,0.9080105199323912,0.7936419022162093,0.8253687004507559,-0.28769481928065505,-0.6343664047355649,0.7936419022162093,0.7022866038577174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.3758485491571417,-0.9560023410606818,-0.7423941538017907,1.3115231404158603,-1.6685652175478256,1.3758485491571264,-0.7423941538017907,-0.8179446100132709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.08356750736898301,-0.9108531799041583,-1.0216734367141542,-1.726942109366042,-1.3959113449758311,0.0835675073689677,-1.0216734367141542,-0.9916853201699553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.9450882018944221,1.3844017271762528,-0.6027545123456087,-0.5115560094532811,-0.2368011830393563,0.9450882018944069,-0.6027545123456087,-0.7192282974242457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.22715428978988952,-1.559383240993918,-0.8820337952579723,-0.6330946194445571,-0.49320995376075444,0.22715428978987423,-0.8820337952579723,-0.9087636175951741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.3758485491571417,-1.7130798995908822,-0.9518536159860633,1.1899845304245842,0.09757821239215175,1.3758485491571264,-0.9518536159860633,-0.9512116320084549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.6579146370526091,-1.4994241723301633,-0.25365540870515413,-1.2407876694009377,-1.1157403056858526,0.6579146370525938,-0.25365540870515413,-0.4378868065455239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.20360605747283003,1.6147624685920479,1.4220202887690279,0.09613704050309943,-0.9515847610015765,-0.20360605747284535,1.4220202887690279,1.5996178852919565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.20360605747283003,-0.5018259950776669,0.02562387420720949,-0.5115560094532811,0.43602809653264185,-0.20360605747284535,0.02562387420720949,-0.1772757413104973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.37074107221079605,1.2103151248311812,-1.0914932574422453,0.7038300904594799,1.0098072138232417,0.37074107221078073,-1.0914932574422453,-1.0301846820796752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5194353315780482,0.3996130670804849,-1.4405923610826998,-1.1192490594096616,0.8483388666185641,1.519435331578033,-1.4405923610826998,-1.1930665978515667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.20360605747283003,-0.12038314034758234,0.7238220814881187,-0.7546332294358332,-0.7638518559597158,-0.20360605747284535,0.7238220814881187,0.6124547594017044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
